follower_user_id,follower_project_count,followed_user_id,followed_project_count,date_followed
506051,0,510033,1,5/11/10 1:07
691577,0,826562,0,6/9/11 14:51
253003,354,798918,72,9/1/11 15:20
1102305,0,1082065,145,12/18/11 20:14
10043,67,11572,23,5/19/07 13:02
45678,122,23622,1,1/3/08 18:00
699720,108,957646,0,9/22/11 0:35
988981,108,540240,547,10/6/11 22:54
969944,0,444880,24,12/13/11 23:59
604428,33,752863,1,4/4/11 16:37
401535,26,405321,1,12/23/09 18:15
342637,0,343689,0,8/23/09 1:09
20273,2,14598,1,6/5/07 12:33
725011,0,725009,0,2/15/11 17:50
473081,247,39526,98,1/28/11 5:47
595449,0,526939,94,8/11/10 17:26
725446,254,711998,3,3/6/11 15:16
383402,45,21629,9,12/6/09 20:19
393801,0,381129,3,11/11/09 1:50
505593,0,110783,1641,5/3/10 11:12
903254,27,729798,151,7/27/11 17:44
466774,95,504805,27,6/23/10 8:09
394412,13,460422,56,5/21/10 22:17
495588,29,315921,132,4/29/10 2:18
298246,19,299751,121,5/30/09 0:35
341934,365,907244,1,8/1/11 20:23
64307,206,94118,117,6/25/08 23:52
159101,26,130432,55,9/21/08 0:33
226635,40,173379,304,3/7/09 15:09
62413,3,62403,5,1/16/08 18:07
106862,15,98805,0,5/30/08 22:12
326189,1829,234120,3,2/5/10 23:56
160989,252,124743,10,4/29/10 6:05
721269,1,721238,0,2/11/11 10:29
489730,25,59789,2184,2/25/11 18:43
72275,474,123751,8,7/14/08 22:01
308351,0,15563,6,10/7/09 16:12
484582,66,610464,1335,11/26/10 21:12
340808,123,573157,110,10/29/10 21:48
504071,9,404088,42,1/13/11 16:57
447051,0,447059,0,2/11/10 18:55
1080348,24,693696,49,12/11/11 10:00
560293,0,47522,17,6/22/10 13:56
395651,35,11664,3831,7/10/10 18:29
24021,18,24019,17,6/20/07 7:29
128393,11,108765,15,7/17/08 17:35
225852,196,417072,26,4/7/10 17:48
20183,3,46894,11,10/16/07 0:14
264391,52,68534,405,9/22/09 19:29
64426,29,228639,11,5/22/09 16:08
328049,106,680756,57,2/12/11 9:07
541659,0,367029,187,6/5/10 15:31
231165,838,374256,19,12/26/09 15:20
325890,24,326143,5,7/17/09 14:46
671091,292,339866,315,2/28/11 21:31
611332,327,1020494,12,10/30/11 0:50
728928,417,947877,1,11/14/11 1:11
727310,16,767695,109,5/13/11 17:03
447552,0,447543,1,2/12/10 14:06
321834,81,253114,262,7/1/09 23:45
560424,197,587629,0,10/12/10 17:15
80901,18,85722,8,3/2/08 16:46
47884,8,47878,4,10/30/07 17:27
478091,43,289128,104,8/12/10 23:42
599024,33,644377,86,10/9/11 18:25
191539,0,188066,8,11/19/08 8:45
857045,30,1000868,0,11/6/11 13:12
1016850,1,626084,316,10/25/11 20:25
77754,48,262469,242,4/18/09 3:28
907223,147,1100050,2,12/17/11 14:53
514675,69,493565,60,9/2/10 22:26
950502,6,640709,3,9/14/11 9:26
159662,131,93332,35,6/20/09 16:41
346220,328,432557,50,4/29/10 1:41
471921,2,339684,394,10/4/10 16:19
501128,1,502390,1,5/11/10 22:13
365414,4,365421,17,9/26/09 21:18
352036,63,347729,6,9/4/09 21:26
252978,1,173110,7,3/11/09 20:33
105257,17,108472,5,5/13/08 16:37
492333,17,587804,1,8/15/10 23:59
181143,3,279566,27,5/13/09 18:09
101480,14,101500,6,4/24/08 14:06
1105747,0,748631,37,1/6/12 10:12
107714,247,200457,6,7/20/10 22:15
328641,26,334182,58,8/1/09 12:28
544997,20,488407,68,6/14/10 15:41
712859,24,712857,0,2/1/11 10:18
140467,104,155047,0,8/31/08 18:47
96545,6,76854,41,4/12/08 11:04
137565,52,25873,12,8/13/08 2:11
424926,14,1188173,1,3/23/12 19:14
39126,1170,311937,25,5/19/10 11:07
653534,110,417794,495,11/21/10 4:05
256188,2,245861,1,3/14/09 21:45
563556,117,870142,31,6/28/11 14:49
224587,25,33521,513,8/3/09 16:44
671232,49,666073,124,12/31/10 17:13
49156,894,829450,15,8/6/11 19:08
789142,4,782612,249,6/16/11 19:42
30405,55,61003,177,2/6/08 14:13
229827,1660,157310,16,7/14/09 14:51
662613,2,640158,48,11/29/10 14:47
777631,46,757425,0,4/22/11 19:02
54937,4,42720,12,11/17/07 21:55
12683,2,7294,36,5/21/07 0:47
451981,504,88542,1745,4/26/10 23:02
26662,124,176687,11,10/20/08 0:33
629887,27,609170,543,1/12/11 8:30
421563,307,59950,412,2/2/10 3:53
401242,120,428403,122,7/21/10 23:24
680163,77,125262,38,3/6/11 21:14
222811,9,210776,24,5/7/09 0:02
823347,72,448226,412,8/21/11 22:51
102474,307,82171,238,5/18/08 13:24
11647,39,11057,74,5/19/07 20:14
154061,5,94330,172,9/19/08 7:03
599777,467,686180,11,5/8/11 17:40
661370,9,602904,82,11/25/10 5:46
776625,1,401242,120,5/13/11 19:54
401258,8,254476,37,5/23/10 18:59
649572,3,644340,2,10/28/10 22:11
836973,323,657792,280,9/29/11 23:20
288297,473,360518,14,11/18/09 16:18
813089,23,250955,173,5/17/11 22:32
378094,110,330642,52,1/9/10 2:50
627813,0,623481,0,10/21/10 19:57
305858,135,505862,57,5/22/11 23:57
417128,96,196876,108,6/14/10 1:22
564421,102,579347,0,9/4/10 0:31
61853,14,36591,1608,12/16/07 17:21
95045,3,338110,4,8/15/09 21:03
313680,8,261738,20,6/16/09 19:51
291873,1327,316497,12,9/26/09 16:48
304632,281,200591,23,9/28/09 17:42
69319,54,75551,260,2/21/08 1:38
125231,10,128964,4,6/21/08 14:29
572316,164,484868,83,7/21/10 15:29
594324,57,90500,173,3/11/11 2:05
60698,83,47395,92,4/12/08 15:19
558586,20,473081,247,10/25/10 7:25
383402,45,287071,7,11/15/09 17:01
72275,474,97454,61,7/20/08 22:59
495937,0,495950,1,4/23/10 9:57
269589,238,344526,14,9/7/09 17:15
455746,4,515041,4,5/12/10 18:47
664866,41,497577,328,11/21/10 23:24
965673,3,930649,89,10/30/11 22:19
230807,423,279566,27,11/1/09 0:43
705825,3,677663,126,8/23/11 22:41
211698,98,377281,89,4/25/10 19:58
149427,19,144333,69,11/8/08 4:41
278843,7,281008,1,5/6/09 19:42
239964,9,245649,13,6/9/09 0:20
261794,1,261796,1,3/24/09 1:36
202673,257,24874,41,11/8/09 13:19
71213,11,70633,15,1/22/08 21:01
77883,1,27866,38,2/22/08 14:00
513627,409,440968,4,5/14/10 18:16
587331,0,715960,10,2/4/11 22:00
471893,0,179406,193,3/19/10 22:28
609060,621,733011,4,2/26/11 16:25
711745,9,649887,49,3/7/11 4:15
183279,5,66243,60,11/23/08 7:45
114696,0,66039,389,6/26/08 23:08
29587,132,6796,263,8/21/07 18:36
42274,186,132331,1,7/17/08 22:05
169009,559,497516,0,4/25/10 17:51
722917,41,309393,496,5/14/11 21:38
711415,328,218306,400,6/20/11 0:29
327613,407,72359,57,10/26/09 13:50
663191,237,764086,47,7/7/11 12:18
726543,7,624874,167,5/16/11 1:22
472516,363,118195,209,4/16/11 10:30
242573,6,94067,15,4/28/09 21:45
446394,5,431024,6,2/17/10 20:42
477374,78,467417,32,4/17/10 10:28
1079724,1,1079726,0,11/30/11 10:25
656506,0,656492,0,11/7/10 22:14
585404,1400,577772,3,6/12/11 1:18
683278,44,172696,163,2/19/11 2:44
697450,5,231699,5,3/2/11 20:59
59424,3,57068,4,12/6/07 18:44
474870,26,88294,287,4/17/10 15:15
326121,135,228223,640,7/8/09 23:03
857272,104,763843,236,9/7/11 23:15
226698,71,226744,18,2/1/09 22:01
740309,4,699986,93,3/11/11 18:39
807273,4,805386,3,5/24/11 4:29
341934,365,584695,53,7/20/10 10:57
536000,333,55931,32874,8/18/10 1:38
35153,55,170968,576,7/16/09 12:48
403435,2,403960,6,12/4/09 11:56
229679,7,144373,26,2/23/09 19:32
639016,2,205328,947,11/1/10 12:36
666085,72,234134,254,11/30/10 14:22
123102,3,6653,27,9/1/08 1:32
649581,9,462310,8,11/23/10 2:58
737614,0,607506,14,3/1/11 17:49
47702,13,650591,14,11/1/10 19:03
293849,51,234134,254,6/17/09 2:41
115541,182,103946,16,8/7/08 10:56
676897,142,301768,49,2/23/11 17:03
996934,13,112843,135,10/12/11 20:28
547192,766,450895,79,8/5/10 20:37
221014,1,221013,1,1/29/09 11:51
1018373,1,1018364,1,10/26/11 19:25
320401,63,349911,6,12/28/09 17:25
1007454,20,91447,75,12/3/11 11:53
401258,8,332997,109,1/20/10 22:31
117988,122,73988,11,6/26/08 17:31
339662,7,321058,18,8/6/09 15:53
660437,47,703530,1,1/20/11 21:48
644849,76,272490,158,11/15/10 1:59
120277,426,406614,44,1/31/10 14:51
858887,65,383715,169,6/28/11 22:15
813712,3,815848,9,5/19/11 20:54
690170,186,454043,64,1/16/11 0:10
596322,345,240511,240,1/2/11 20:16
698306,6,133288,107,1/14/11 0:07
1007745,32,907058,0,11/21/11 15:08
686821,23,420260,372,12/19/10 22:41
821746,0,761451,118,5/22/11 17:10
303405,134,14782,116,9/11/09 4:50
564349,14,567168,7,7/5/10 23:57
450396,41,328854,82,2/26/10 20:51
285965,60,286612,74,11/30/09 14:55
905130,36,868179,12,8/24/11 21:42
142459,477,757422,53,6/30/11 20:56
261057,230,394989,403,10/9/10 20:26
550979,199,317487,156,9/8/10 23:16
737673,2,728525,1,3/1/11 18:37
970886,157,650534,109,12/17/11 12:58
47092,39,39029,28,11/10/07 16:50
103566,25,11664,3831,5/10/08 14:08
729104,3,128455,101,4/27/11 17:24
68534,405,78288,13,3/21/08 18:22
102632,49,64913,5,6/12/08 4:07
1248857,0,245770,0,3/14/12 12:01
414497,0,290717,931,12/20/09 3:02
473081,247,540240,547,11/13/10 1:19
332517,168,559418,1,8/15/10 2:00
215293,140,405068,107,12/9/09 0:26
299637,49,303103,28,6/21/09 18:17
364327,32,135273,136,11/24/09 2:32
674714,14,342774,855,1/1/11 8:06
302087,21,302152,0,6/5/09 19:22
66665,13,70998,4,1/28/08 20:15
11842,392,55911,11,4/29/08 13:38
177574,81,205282,22,12/22/08 19:24
345232,127,689946,7,1/8/11 9:52
542707,6,535465,1,6/7/10 8:48
142173,0,141911,545,4/2/09 17:37
1162005,3,1176189,1,2/28/12 16:52
202903,341,325652,508,8/10/10 14:09
104107,5,76167,29,4/22/08 0:14
193192,18,99958,131,12/12/08 23:30
735400,10,386755,927,3/15/11 20:18
449276,0,297569,62,7/22/10 12:42
439127,44,238667,127,3/27/10 22:55
630673,402,142202,1381,6/17/11 18:38
142459,477,547913,3,6/10/10 15:36
797586,15,315691,48,5/7/11 2:01
170455,38,91878,1,2/28/09 9:24
260382,57,192375,42,4/22/09 14:25
343543,677,696840,69,1/12/11 2:59
268741,4,245767,5,4/4/09 16:43
609096,163,706299,3,1/22/11 22:47
231165,838,18603,30,6/6/10 13:07
54008,6,54003,9,11/19/07 12:13
344825,17,369172,18,2/3/10 15:17
495634,0,497012,2,4/24/10 16:18
244141,161,290546,24,5/13/09 23:55
1089000,43,38350,26,2/11/12 12:14
374431,1,374383,1,10/19/09 16:51
405084,54,147746,468,12/1/09 21:24
348028,20,408742,56,12/5/09 20:01
68347,12,68334,12,1/14/08 19:14
7858,138,7187,81,1/11/08 8:53
1152844,1,1011775,64,1/22/12 22:01
240988,125,342864,47,9/15/09 0:44
460423,18,255416,14,5/13/10 16:59
269422,6,56584,58,7/16/09 7:42
248842,115,696830,467,5/8/11 22:34
640791,15,446155,32,10/17/10 20:15
582335,109,568220,15,9/11/10 3:14
461436,12,82167,68,6/12/10 20:02
636602,0,7737,1295,10/12/10 12:26
17704,34,11293,1039,8/15/07 14:21
258744,3,137581,403,3/18/09 20:55
164400,4,164401,4,10/7/08 18:11
951099,3,951083,3,9/28/11 17:25
439554,21,489529,44,6/12/10 20:28
13043,39,17704,34,7/31/08 16:24
682662,16,195638,833,7/19/11 2:27
690170,186,606136,0,1/21/11 15:02
764908,3,696868,73,5/11/11 22:14
349646,30,628511,3,10/27/10 1:09
534424,84,598204,17,8/18/10 23:29
803233,34,670644,304,9/8/11 19:20
713016,8,511135,352,2/1/11 14:45
329715,311,363912,20,4/26/10 18:45
6659,231,27495,5,7/8/07 11:55
252547,2,251289,214,3/11/09 12:49
578082,444,333056,293,12/22/10 0:45
1074209,74,1011267,276,2/25/12 0:35
886683,135,772749,497,1/2/12 11:03
705188,0,697576,68,1/22/11 0:46
598230,21,597170,161,8/30/10 14:37
670276,157,656610,39,1/9/11 20:56
519694,245,226262,919,7/6/11 16:14
204547,248,106432,58,5/14/09 20:54
436182,25,752774,1,3/17/11 22:00
116405,193,229297,97,1/6/11 3:59
110672,0,31046,5,5/8/08 18:51
733443,0,497047,22,2/24/11 15:17
124164,0,58017,8,8/15/08 18:38
907364,133,221827,12,9/4/11 2:09
622689,71,448226,412,2/23/11 1:24
309505,36,139243,86,7/12/09 17:07
722034,200,607760,202,6/5/11 23:11
209246,5,142740,7,2/8/09 19:41
217784,62,283165,7,5/3/09 20:40
317318,583,497577,328,7/16/10 16:42
68534,405,6728,15,1/21/08 22:22
928796,4,609170,543,8/27/11 6:18
953673,1,952177,2,9/17/11 13:58
1097308,0,1044969,0,3/20/12 16:23
95941,3,12677,38,3/31/08 3:31
718054,243,699107,110,2/28/12 20:08
760513,20,524948,88,8/4/11 23:58
680756,57,635414,35,12/27/10 3:18
55634,9,55627,8,12/4/07 9:45
595676,4,745696,0,3/10/11 21:12
247638,12,153720,167,3/6/09 21:13
439219,208,263733,96,1/5/11 0:35
690744,8,678139,13,3/31/11 13:05
656001,759,730977,8,3/17/11 12:44
771973,0,160724,35,4/8/11 17:07
383402,45,327414,129,11/27/09 0:20
387941,4,84283,688,12/20/09 18:27
116273,6,74753,0,5/25/08 0:29
272878,1075,298906,4,6/24/09 16:23
133741,436,285372,57,6/30/11 2:19
67010,842,166823,2,11/23/08 20:22
374573,250,17440,71,7/27/11 13:05
8191,1341,502160,0,5/31/10 12:50
20392,3,20398,0,6/5/07 17:59
118607,0,88359,253,7/2/08 5:18
84190,295,42363,4,5/19/08 11:35
133284,757,300389,19,6/27/09 7:11
595528,1186,797581,0,5/7/11 16:26
98820,21,212616,5,3/30/09 20:51
1108856,70,853966,395,1/12/12 14:48
630974,17,702969,6,2/26/11 0:22
300857,0,85435,8,5/27/09 14:29
1167072,0,483877,36,1/30/12 0:29
341934,365,670254,29,11/26/10 21:29
143558,14,132692,1,8/19/08 22:19
132533,116,67995,148,8/24/08 4:32
55498,3,52297,12,11/19/07 20:31
389855,164,398364,599,8/31/10 14:58
225173,193,274124,33,6/25/09 2:02
764777,12,344002,85,4/1/11 17:44
673607,305,592162,161,2/8/11 23:46
738324,0,738321,1,3/4/11 11:40
689070,5,689155,3,1/4/11 20:14
854951,55,154123,462,9/13/11 18:53
796800,4,753005,3,5/6/11 23:04
1036008,56,682840,194,3/19/12 11:11
432557,50,283474,181,1/20/10 13:42
485794,30,672674,77,12/13/10 21:25
589546,50,302800,125,3/30/12 13:08
102679,616,513625,73,8/20/10 15:22
411956,0,369859,3,12/10/09 19:28
487063,2,477811,8,5/29/10 14:40
90805,223,483857,155,4/12/10 21:01
495596,77,456763,169,4/23/10 22:46
355565,1,139,8707,10/8/09 15:45
417944,12,482925,2,4/4/10 20:58
1152841,6,357594,15,1/29/12 3:16
596967,0,596968,1,8/15/10 10:16
326708,2,228007,59,7/15/09 19:39
86980,445,97842,50,8/17/08 15:34
243368,0,230918,53,2/25/09 21:35
459326,3,428578,2355,4/7/10 16:09
358585,68,565725,1,6/26/10 1:03
549554,15,375316,142,6/16/10 16:35
703987,11,804724,3,7/5/11 2:45
377867,567,728847,48,2/19/11 16:05
646927,24,184164,519,1/22/11 5:21
161556,60,439809,71,3/24/10 21:24
815431,96,609638,272,9/21/11 2:42
51674,19,9091,12,11/29/07 2:58
380878,0,117216,11,11/4/09 22:11
466558,0,61057,21,3/22/10 20:56
231056,135,216422,38,3/14/09 17:27
755108,79,692823,54,8/18/11 22:47
901744,34,1000496,0,12/3/11 6:55
50356,100,53079,7,11/23/07 16:55
279566,27,49978,114,5/2/09 20:56
1107965,29,412248,384,1/2/12 12:15
274995,1,129061,1,5/13/09 13:11
294193,304,102632,49,8/24/09 23:52
146,9583,17081,5,5/27/07 13:39
72275,474,121530,0,6/26/08 18:04
229933,48,320716,582,11/10/09 15:26
113095,0,112055,4,6/2/08 14:49
349131,121,12966,34,10/21/09 15:45
200013,1,108999,121,2/23/09 1:04
193159,368,315988,148,9/23/09 21:36
207519,0,74753,0,12/19/08 19:03
480602,0,474870,26,3/31/10 15:42
443665,8,359162,75,2/6/10 23:52
231616,3,75331,325,2/9/09 0:57
1079623,12,862880,73,12/27/11 22:29
1131847,5,1131845,29,1/8/12 20:30
423956,1,375795,29,1/7/10 21:17
25019,1,19545,10,6/22/07 19:38
370475,1,331037,11,10/5/09 23:43
749066,180,938481,374,1/23/12 23:39
67626,9,59305,47,1/12/08 4:33
308351,0,62402,5,10/12/09 20:28
897608,7,820915,285,7/20/11 20:39
797742,54,603403,148,5/8/11 10:57
510977,1,369938,69,6/7/10 17:50
1136911,4,715139,44,1/12/12 12:45
66591,18,7677,10,1/25/08 21:50
186462,452,182451,179,6/3/10 1:36
775954,2,730544,15,4/14/11 0:10
67010,842,6801,278,4/29/08 11:43
7992,28,8236,21,5/8/07 1:08
1023669,10,836973,323,2/5/12 17:12
886088,53,761301,152,8/29/11 2:12
363489,9,250263,223,10/28/09 0:32
769371,0,589449,52,4/5/11 17:56
71214,34,54786,52,4/14/08 16:38
502670,7,534671,27,6/29/10 23:46
597116,5,259479,47,10/15/10 0:34
49156,894,301018,35,8/19/10 9:32
412332,52,590433,3,3/16/11 3:37
777548,16,762713,73,4/16/11 15:48
564736,1100,733864,192,4/7/11 0:58
30751,170,15588,80,2/5/08 22:49
486829,93,413462,4,5/8/10 23:49
295175,70,296905,11,5/23/09 18:23
704814,45,617416,356,5/21/11 13:55
911715,0,943822,0,1/21/12 2:16
142479,87,144191,0,7/31/08 18:35
406147,5,140090,53,12/2/09 16:14
743333,634,575308,579,8/18/11 14:44
1139548,0,1097308,0,3/1/12 22:07
741902,183,789397,11,5/9/11 20:56
65686,25,89033,54,3/7/09 14:49
465321,282,244200,493,6/22/10 0:24
53557,3,53562,14,11/13/07 2:06
187915,42,173464,25,2/1/09 13:31
456824,43,620773,13,10/2/10 4:56
599777,467,275540,255,4/16/11 11:17
404390,829,589889,1,8/10/10 3:43
231165,838,607324,53,10/18/10 21:06
142202,1381,710931,15,8/30/11 11:44
113417,8,84190,295,5/14/08 21:44
427608,10,429328,8,7/26/11 22:17
13350,8,13352,7,5/21/07 11:13
437341,8,40380,2,3/29/10 17:13
1129200,1,467161,16,1/5/12 10:32
689798,240,585488,314,4/24/11 23:07
782198,2,338864,126,6/11/11 19:48
98646,4,85697,26,6/5/08 23:06
614283,3,402401,104,11/9/10 0:29
299637,49,320731,14,6/28/09 20:27
437995,8,373583,7,1/29/10 15:35
305858,135,630673,402,5/22/11 23:56
804030,0,796420,7,5/11/11 13:48
795786,6,545306,112,5/6/11 2:29
635393,40,213031,659,1/8/11 4:41
221017,1,221039,1,1/29/09 12:06
501226,0,313573,1,4/28/10 19:44
72275,474,116380,4,7/20/08 23:51
499357,45,445406,207,6/3/11 12:55
868836,256,609170,543,7/23/11 5:52
527117,136,316432,0,7/24/10 1:32
216422,38,214622,0,1/17/09 6:31
246267,81,91115,7,7/3/11 15:59
335521,0,335519,3,7/27/09 14:34
163597,944,85944,232,10/5/08 11:06
318108,214,638423,87,3/12/11 19:38
138968,61,51674,19,7/26/08 0:31
90805,223,353056,35,5/21/10 14:10
356591,55,804788,1,5/12/11 1:43
73185,106,61984,57,2/2/08 20:30
1065165,1,1065167,2,11/22/11 12:48
988021,183,641262,0,2/26/12 16:21
305692,7,306126,0,6/21/09 19:44
317200,0,317178,0,6/30/09 11:24
475679,1187,249638,18,7/7/10 9:57
726389,3,716850,2,3/17/11 0:29
29089,132,103314,118,6/4/08 1:14
597992,185,587331,0,2/4/11 22:37
60512,182,17564,575,6/2/08 3:21
752994,18,605233,270,5/21/11 17:36
249542,0,232115,0,3/12/09 20:25
25062,403,860469,8,6/30/11 13:45
113011,274,70260,105,5/25/08 19:38
102632,49,58070,44,7/4/08 18:33
696505,108,734371,17,3/6/11 22:06
1222438,0,1113534,0,3/20/12 20:59
665529,0,117284,451,1/12/11 15:35
776668,1,781819,32,3/22/12 17:42
335921,19,297196,140,7/28/09 20:06
558586,20,462110,2126,7/13/10 3:01
1170259,7,1169907,0,3/23/12 19:31
329503,0,292831,84,8/11/09 18:18
971789,1,416827,68,10/3/11 23:01
223393,489,356949,243,9/20/09 4:52
911715,0,921739,0,12/13/11 21:15
578276,15,780347,3,8/13/11 23:57
515104,22,451644,89,7/4/10 22:35
692755,0,681402,0,1/2/11 23:30
277836,2,277832,4,4/22/09 12:19
57090,8,87067,8,3/25/08 21:36
83593,97,690054,174,9/25/11 0:45
201845,201,147865,21,7/16/09 14:33
51674,19,28269,29,12/13/07 22:19
809781,664,407996,611,11/6/11 14:48
501338,970,274603,146,10/4/10 20:24
882940,76,14876,634,8/30/11 19:35
450621,1,228007,59,2/24/10 1:27
444407,5,264391,52,3/15/10 11:50
8141,8,196,5084,5/10/07 23:33
117284,451,203335,8,4/2/09 22:03
512257,56,688518,714,2/9/11 23:39
629340,290,413248,416,6/10/11 10:27
30661,81,40686,44,1/29/08 15:38
701058,219,808504,21,5/15/11 14:11
181792,3,45316,195,11/18/08 21:01
416613,2,87085,385,12/18/09 16:24
752299,0,226355,38,3/17/11 0:12
805404,2,805379,2,5/24/11 4:55
448762,180,117422,36,2/25/10 0:33
374502,29,218306,400,10/16/09 20:34
473500,4,474531,3,3/23/10 13:35
388865,0,288297,473,11/5/09 9:44
1132385,16,699720,108,3/18/12 6:59
295936,679,317973,44,7/9/09 22:17
7254,72,6911,18,4/17/07 17:09
451981,504,492333,17,5/1/10 15:50
608443,1,613691,4,9/11/10 17:17
377560,27,327414,129,3/8/10 1:27
149073,170,344868,26,9/2/09 19:56
586952,107,764908,3,5/4/11 2:05
328079,88,401242,120,8/29/10 23:25
23328,33,772749,497,2/19/12 19:13
33759,201,26697,22,8/10/07 19:43
682119,10,435528,37,4/5/11 17:03
251718,4,112494,0,3/9/09 13:44
732669,1,732670,0,2/23/11 20:38
88207,121,82759,0,3/18/08 16:19
68534,405,241067,2,2/22/09 23:11
230185,3,230194,0,2/13/09 10:26
399655,44,320028,45,1/3/11 20:21
122903,156,36591,1608,6/16/08 1:13
52086,41,33125,15,2/17/08 19:38
963395,34,903609,48,2/10/12 16:27
114105,3,114110,2,5/16/08 13:06
53240,92,55941,747,1/6/08 23:05
160989,252,155148,21,12/8/08 11:11
397578,6,397597,7,12/1/09 8:02
355564,21,380834,1,11/5/09 15:48
137871,203,107652,29,7/25/08 23:40
565513,703,142202,1381,11/4/11 17:01
542497,0,542503,0,6/6/10 16:45
779137,61,772363,22,4/25/11 21:30
129798,2,129786,1,6/23/08 13:56
102632,49,7649,18,6/10/08 3:31
829278,5,829313,0,5/29/11 17:40
970512,3,988958,2,10/13/11 19:28
195030,188,202355,15,8/16/10 18:18
260593,243,299053,2,5/31/09 0:54
696402,56,396889,176,6/15/11 15:58
775308,17,775284,7,5/4/11 10:40
598196,65,746351,1,6/20/11 17:51
322968,323,950018,63,10/2/11 23:17
95385,386,59958,10,10/3/08 22:41
30384,350,95087,14,3/28/08 0:21
404390,829,369760,10,4/17/10 0:49
1018362,1,1018384,1,10/26/11 19:19
810725,2,810712,0,5/16/11 10:44
447478,115,139424,79,6/13/10 13:44
346220,328,500689,548,10/17/10 17:26
27804,4,28493,1,7/6/07 15:51
38803,7,14579,6,9/7/07 12:04
482752,80,443770,85,7/16/10 5:51
357786,68,239440,469,6/21/10 23:07
892351,121,919014,1,10/4/11 3:45
1036670,3,1036686,9,11/7/11 18:04
881131,63,691601,764,7/17/11 16:50
39126,1170,463145,8,3/9/10 12:58
387941,4,377764,60,11/3/09 1:07
260638,30,258834,190,5/30/09 9:40
602395,32,19987,209,2/20/11 22:52
669389,329,623009,2,1/1/11 20:58
518257,86,485748,482,1/20/11 1:03
543476,7,55634,9,6/23/10 16:26
348962,54,369170,36,2/24/10 2:30
673787,3,654774,75,12/1/10 22:56
160042,0,141089,11,9/17/08 21:22
277432,42,267184,67,6/4/09 20:43
924484,313,1031747,2,11/10/11 13:07
714677,0,709579,0,2/3/11 14:21
1087335,9,1117103,3,12/29/11 7:48
91328,1495,438205,10,2/23/10 1:07
910242,9,593015,100,8/6/11 10:21
796893,18,596193,1,11/17/11 19:31
152744,10,421224,32,1/12/10 21:20
758545,1,7935,54,3/23/11 23:56
1229870,11,1045501,23,3/5/12 20:03
1042376,2,1042379,1,11/10/11 16:48
1078228,0,1060718,0,12/1/11 18:01
559335,41,635927,170,2/20/11 1:15
49379,28,41918,397,11/28/07 23:03
723237,2,455973,13,2/14/11 2:23
394989,403,545148,3,6/12/10 1:13
796744,2,785217,3,5/6/11 16:51
111699,39,337346,2,8/11/09 8:49
426950,0,26969,351,1/14/10 0:13
72275,474,114825,20,6/17/08 17:29
23319,180,133284,757,12/4/08 17:18
512568,31,715194,316,10/12/11 21:35
70034,135,24031,42,1/20/08 22:06
748639,101,1103857,1,12/14/11 17:30
494664,441,722504,84,2/13/11 15:22
728065,76,310844,524,5/7/11 1:59
7862,136,319,1875,1/9/08 13:44
224958,1,376401,0,10/15/09 19:03
482138,113,474114,31,6/10/10 14:57
339736,0,242691,70,8/6/09 16:52
655441,0,577209,3,11/5/10 18:01
615588,0,75331,325,9/13/10 0:23
54755,47,72935,7,1/27/08 19:44
352836,42,496319,380,7/6/10 0:56
559011,0,552365,0,6/26/10 15:13
27303,174,187633,22,11/11/08 16:36
140451,187,132078,17,7/23/08 22:21
706198,766,31389,82,4/18/11 9:53
86728,96,100191,55,5/4/08 6:17
82759,0,82757,7,2/23/08 13:05
335787,12,273031,150,9/2/09 23:55
519109,170,574993,2383,8/5/11 19:00
279566,27,144090,0,5/2/09 20:47
224810,0,252057,916,5/15/09 6:39
399258,1,397756,2,11/19/09 15:50
970265,13,885402,133,12/5/11 12:38
142479,87,75384,81,7/30/08 1:59
104754,12,103361,1206,10/18/08 19:41
1181609,5,35288,15,2/7/12 15:38
401380,15,408574,1,12/6/09 16:47
414497,0,324063,4,12/23/09 18:01
585903,221,567177,102,8/27/10 22:16
201602,4,206760,5,12/18/08 15:17
941848,21,1112765,12,12/21/11 17:39
609096,163,730200,12,2/26/11 16:25
181792,3,118030,2,11/17/08 21:50
442940,6,451825,91,3/3/10 16:08
694307,369,742461,16,3/6/11 21:24
305879,0,176306,182,6/5/09 0:35
783357,84,513616,148,1/23/12 16:10
580883,119,307814,76,8/6/10 19:36
404390,829,361390,230,12/12/09 22:45
288297,473,460151,4,8/8/10 2:10
86264,168,113884,13,6/23/08 18:16
39126,1170,404588,47,12/21/09 2:12
794157,0,402419,5,5/5/11 1:27
682802,251,172671,55,3/17/11 21:29
727310,16,374463,52,2/17/11 18:00
107998,32,56460,469,8/5/08 20:52
461066,0,472383,6,3/22/10 19:17
674399,8,549107,807,7/25/11 20:01
142438,134,8379,43,8/22/08 21:40
1238113,4,838800,62,3/10/12 20:31
1027200,1,680141,0,1/12/12 6:55
439845,9,380155,2,2/1/10 2:08
416983,2,407398,13,12/19/09 6:12
54989,67,417667,40,9/30/10 0:22
979840,73,485685,142,10/2/11 20:37
175960,1,47951,235,10/18/08 4:41
724387,77,727791,665,4/12/11 17:58
13325,3,7913,13,5/23/07 13:03
870432,70,592082,26,8/10/11 19:30
394784,125,420914,138,4/19/10 13:10
40673,1,27286,260,9/14/07 15:44
13043,39,22964,0,6/17/07 16:53
